holiday_date,holiday_name,federal_state,nationwide
2024-10-03,Tag der Deutschen Einheit,DE-SN,true
2024-10-03,Tag der Deutschen Einheit,DE-ST,true
2024-10-03,Tag der Deutschen Einheit,DE-SH,true
2024-10-03,Tag der Deutschen Einheit,DE-TH,true
2024-12-25,1. Weihnachtsfeiertag,DE-BW,true
2024-12-25,1. Weihnachtsfeiertag,DE-BY,true
2024-12-25,1. Weihnachtsfeiertag,DE-BE,true
2024-12-25,1. Weihnachtsfeiertag,DE-BB,true
2024-12-25,1. Weihnachtsfeiertag,DE-HB,true
2024-12-25,1. Weihnachtsfeiertag,DE-HH,true
2024-12-25,1. Weihnachtsfeiertag,DE-HE,true
2024-12-25,1. Weihnachtsfeiertag,DE-MV,true
2024-12-25,1. Weihnachtsfeiertag,DE-NI,true
2024-12-25,1. Weihnachtsfeiertag,DE-NW,true
2024-12-25,1. Weihnachtsfeiertag,DE-RP,true
2024-12-25,1. Weihnachtsfeiertag,DE-SL,true
2024-12-25,1. Weihnachtsfeiertag,DE-SN,true
2024-12-25,1. Weihnachtsfeiertag,DE-ST,true
2024-12-25,1. Weihnachtsfeiertag,DE-SH,true
2024-12-25,1. Weihnachtsfeiertag,DE-TH,true
2024-12-26,2. Weihnachtsfeiertag,DE-BW,true
2024-12-26,2. Weihnachtsfeiertag,DE-BY,true
2024-12-26,2. Weihnachtsfeiertag,DE-BE,true
2024-12-26,2. Weihnachtsfeiertag,DE-BB,true
2024-12-26,2. Weihnachtsfeiertag,DE-HB,true
2024-12-26,2. Weihnachtsfeiertag,DE-HH,true
2024-12-26,2. Weihnachtsfeiertag,DE-HE,true
2024-12-26,2. Weihnachtsfeiertag,DE-MV,true
2024-12-26,2. Weihnachtsfeiertag,DE-NI,true
2024-12-26,2. Weihnachtsfeiertag,DE-NW,true
2024-12-26,2. Weihnachtsfeiertag,DE-RP,true
2024-12-26,2. Weihnachtsfeiertag,DE-SL,true
2024-12-26,2. Weihnachtsfeiertag,DE-SN,true
2024-12-26,2. Weihnachtsfeiertag,DE-ST,true
2024-12-26,2. Weihnachtsfeiertag,DE-SH,true
2024-12-26,2. Weihnachtsfeiertag,DE-TH,true
2024-01-06,Heilige Drei Könige,DE-BW,false
2024-01-06,Heilige Drei Könige,DE-BY,false
2024-01-06,Heilige Drei Könige,DE-ST,false
2024-05-30,Fronleichnam,DE-BW,false
2024-05-30,Fronleichnam,DE-BY,false
2024-05-30,Fronleichnam,DE-HE,false
2024-05-30,Fronleichnam,DE-NW,false
2024-05-30,Fronleichnam,DE-RP,false
2024-05-30,Fronleichnam,DE-SL,false
2024-08-15,Mariä Himmelfahrt,DE-BY,false
2024-08-15,Mariä Himmelfahrt,DE-SL,false
2024-09-20,Weltkindertag,DE-TH,false
2024-10-31,Reformationstag,DE-BB,false
2024-10-31,Reformationstag,DE-HB,false
2024-10-31,Reformationstag,DE-HH,false
2024-10-31,Reformationstag,DE-MV,false
2024-10-31,Reformationstag,DE-NI,false
2024-10-31,Reformationstag,DE-SN,false
2024-10-31,Reformationstag,DE-ST,false
2024-10-31,Reformationstag,DE-SH,false
2024-10-31,Reformationstag,DE-TH,false
2024-11-01,Allerheiligen,DE-BW,false
2024-11-01,Allerheiligen,DE-BY,false
2024-11-01,Allerheiligen,DE-NW,false
2024-11-01,Allerheiligen,DE-RP,false
2024-11-01,Allerheiligen,DE-SL,false
2024-11-20,Buß- und Bettag,DE-SN,false
2024-03-08,Internationaler Frauentag,DE-BE,false
2024-03-08,Internationaler Frauentag,DE-MV,false
2025-01-01,Neujahr,DE-BW,true
2025-01-01,Neujahr,DE-BY,true
2025-01-01,Neujahr,DE-BE,true
2025-01-01,Neujahr,DE-BB,true
2025-01-01,Neujahr,DE-HB,true
2025-01-01,Neujahr,DE-HH,true
2025-01-01,Neujahr,DE-HE,true
2025-01-01,Neujahr,DE-MV,true
2025-01-01,Neujahr,DE-NI,true
2025-01-01,Neujahr,DE-NW,true
2025-01-01,Neujahr,DE-RP,true
2025-01-01,Neujahr,DE-SL,true
2025-01-01,Neujahr,DE-SN,true
2025-01-01,Neujahr,DE-ST,true
2025-01-01,Neujahr,DE-SH,true
2025-01-01,Neujahr,DE-TH,true
2025-04-18,Karfreitag,DE-BW,true
2025-04-18,Karfreitag,DE-BY,true
2025-04-18,Karfreitag,DE-BE,true
2025-04-18,Karfreitag,DE-BB,true
2025-04-18,Karfreitag,DE-HB,true
2025-04-18,Karfreitag,DE-HH,true
2025-04-18,Karfreitag,DE-HE,true
2025-04-18,Karfreitag,DE-MV,true
2025-04-18,Karfreitag,DE-NI,true
2025-04-18,Karfreitag,DE-NW,true
2025-04-18,Karfreitag,DE-RP,true
2025-04-18,Karfreitag,DE-SL,true
2025-04-18,Karfreitag,DE-SN,true
2025-04-18,Karfreitag,DE-ST,true
2025-04-18,Karfreitag,DE-SH,true
2025-04-18,Karfreitag,DE-TH,true
2025-04-21,Ostermontag,DE-BW,true
2025-04-21,Ostermontag,DE-BY,true
2025-04-21,Ostermontag,DE-BE,true
2025-04-21,Ostermontag,DE-BB,true
2025-04-21,Ostermontag,DE-HB,true
2025-04-21,Ostermontag,DE-HH,true
2025-04-21,Ostermontag,DE-HE,true
2025-04-21,Ostermontag,DE-MV,true
2025-04-21,Ostermontag,DE-NI,true
2025-04-21,Ostermontag,DE-NW,true
2025-04-21,Ostermontag,DE-RP,true
2025-04-21,Ostermontag,DE-SL,true
2025-04-21,Ostermontag,DE-SN,true
2025-04-21,Ostermontag,DE-ST,true
2025-04-21,Ostermontag,DE-SH,true
2025-04-21,Ostermontag,DE-TH,true
2025-05-01,Tag der Arbeit,DE-BW,true
2025-05-01,Tag der Arbeit,DE-BY,true
2025-05-01,Tag der Arbeit,DE-BE,true
2025-05-01,Tag der Arbeit,DE-BB,true
2025-05-01,Tag der Arbeit,DE-HB,true
2025-05-01,Tag der Arbeit,DE-HH,true
2025-05-01,Tag der Arbeit,DE-HE,true
2025-05-01,Tag der Arbeit,DE-MV,true
2025-05-01,Tag der Arbeit,DE-NI,true
2025-05-01,Tag der Arbeit,DE-NW,true
2025-05-01,Tag der Arbeit,DE-RP,true
2025-05-01,Tag der Arbeit,DE-SL,true
2025-05-01,Tag der Arbeit,DE-SN,true
2025-05-01,Tag der Arbeit,DE-ST,true
2025-05-01,Tag der Arbeit,DE-SH,true
2025-05-01,Tag der Arbeit,DE-TH,true
2025-05-29,Christi Himmelfahrt,DE-BW,true
2025-05-29,Christi Himmelfahrt,DE-BY,true
2025-05-29,Christi Himmelfahrt,DE-BE,true
2025-05-29,Christi Himmelfahrt,DE-BB,true
2025-05-29,Christi Himmelfahrt,DE-HB,true
2025-05-29,Christi Himmelfahrt,DE-HH,true
2025-05-29,Christi Himmelfahrt,DE-HE,true
2025-05-29,Christi Himmelfahrt,DE-MV,true
2025-05-29,Christi Himmelfahrt,DE-NI,true
2025-05-29,Christi Himmelfahrt,DE-NW,true
2025-05-29,Christi Himmelfahrt,DE-RP,true
2025-05-29,Christi Himmelfahrt,DE-SL,true
2025-05-29,Christi Himmelfahrt,DE-SN,true
2025-05-29,Christi Himmelfahrt,DE-ST,true
2025-05-29,Christi Himmelfahrt,DE-SH,true
2025-05-29,Christi Himmelfahrt,DE-TH,true
2025-06-09,Pfingstmontag,DE-BW,true
2025-06-09,Pfingstmontag,DE-BY,true
2025-06-09,Pfingstmontag,DE-BE,true
2025-06-09,Pfingstmontag,DE-BB,true
2025-06-09,Pfingstmontag,DE-HB,true
2025-06-09,Pfingstmontag,DE-HH,true
2025-06-09,Pfingstmontag,DE-HE,true
2025-06-09,Pfingstmontag,DE-MV,true
2025-06-09,Pfingstmontag,DE-NI,true
2025-06-09,Pfingstmontag,DE-NW,true
2025-06-09,Pfingstmontag,DE-RP,true
2025-06-09,Pfingstmontag,DE-SL,true
2025-06-09,Pfingstmontag,DE-SN,true
2025-06-09,Pfingstmontag,DE-ST,true
2025-06-09,Pfingstmontag,DE-SH,true
2025-06-09,Pfingstmontag,DE-TH,true
2025-10-03,Tag der Deutschen Einheit,DE-BW,true
2025-10-03,Tag der Deutschen Einheit,DE-BY,true
2025-10-03,Tag der Deutschen Einheit,DE-BE,true
2025-10-03,Tag der Deutschen Einheit,DE-BB,true
2025-10-03,Tag der Deutschen Einheit,DE-HB,true
2025-10-03,Tag der Deutschen Einheit,DE-HH,true
2025-10-03,Tag der Deutschen Einheit,DE-HE,true
2025-10-03,Tag der Deutschen Einheit,DE-MV,true
2025-10-03,Tag der Deutschen Einheit,DE-NI,true
2025-10-03,Tag der Deutschen Einheit,DE-NW,true
2025-10-03,Tag der Deutschen Einheit,DE-RP,true
2025-10-03,Tag der Deutschen Einheit,DE-SL,true
2025-10-03,Tag der Deutschen Einheit,DE-SN,true
2025-10-03,Tag der Deutschen Einheit,DE-ST,true
2025-10-03,Tag der Deutschen Einheit,DE-SH,true
2025-10-03,Tag der Deutschen Einheit,DE-TH,true
2025-12-25,1. Weihnachtsfeiertag,DE-BW,true
2025-12-25,1. Weihnachtsfeiertag,DE-BY,true
2025-12-25,1. Weihnachtsfeiertag,DE-BE,true
2025-12-25,1. Weihnachtsfeiertag,DE-BB,true
2025-12-25,1. Weihnachtsfeiertag,DE-HB,true
2025-12-25,1. Weihnachtsfeiertag,DE-HH,true
2025-12-25,1. Weihnachtsfeiertag,DE-HE,true
2025-12-25,1. Weihnachtsfeiertag,DE-MV,true
2025-12-25,1. Weihnachtsfeiertag,DE-NI,true
2025-12-25,1. Weihnachtsfeiertag,DE-NW,true
2025-12-25,1. Weihnachtsfeiertag,DE-RP,true
2025-12-25,1. Weihnachtsfeiertag,DE-SL,true
2025-12-25,1. Weihnachtsfeiertag,DE-SN,true
2025-12-25,1. Weihnachtsfeiertag,DE-ST,true
2025-12-25,1. Weihnachtsfeiertag,DE-SH,true
2025-12-25,1. Weihnachtsfeiertag,DE-TH,true
2025-12-26,2. Weihnachtsfeiertag,DE-BW,true
2025-12-26,2. Weihnachtsfeiertag,DE-BY,true
2025-12-26,2. Weihnachtsfeiertag,DE-BE,true
2025-12-26,2. Weihnachtsfeiertag,DE-BB,true
2025-12-26,2. Weihnachtsfeiertag,DE-HB,true
2025-12-26,2. Weihnachtsfeiertag,DE-HH,true
2025-12-26,2. Weihnachtsfeiertag,DE-HE,true
2025-12-26,2. Weihnachtsfeiertag,DE-MV,true
2025-12-26,2. Weihnachtsfeiertag,DE-NI,true
2025-12-26,2. Weihnachtsfeiertag,DE-NW,true
2025-12-26,2. Weihnachtsfeiertag,DE-RP,true
2025-12-26,2. Weihnachtsfeiertag,DE-SL,true
2025-12-26,2. Weihnachtsfeiertag,DE-SN,true
2025-12-26,2. Weihnachtsfeiertag,DE-ST,true
2025-12-26,2. Weihnachtsfeiertag,DE-SH,true
2025-12-26,2. Weihnachtsfeiertag,DE-TH,true
2025-01-06,Heilige Drei Könige,DE-BW,false
2025-01-06,Heilige Drei Könige,DE-BY,false
2025-01-06,Heilige Drei Könige,DE-ST,false
2025-06-19,Fronleichnam,DE-BW,false
2025-06-19,Fronleichnam,DE-BY,false
2025-06-19,Fronleichnam,DE-HE,false
2025-06-19,Fronleichnam,DE-NW,false
2025-06-19,Fronleichnam,DE-RP,false
2025-06-19,Fronleichnam,DE-SL,false
2025-08-15,Mariä Himmelfahrt,DE-BY,false
2025-08-15,Mariä Himmelfahrt,DE-SL,false
2025-09-20,Weltkindertag,DE-TH,false
2025-10-31,Reformationstag,DE-BB,false
2025-10-31,Reformationstag,DE-HB,false
